session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,cum_gross,cum_net
2012-04-19,201205,LONG,2012-04-18 22:00:00+00:00,2012-04-19 00:00:00+00:00,2012-04-19 02:00:00+00:00,-0.01,31.605,31.575,-0.03,-30.0,-61.2,13310.0,-9746.8
2012-04-19,201205,LONG,2012-04-19 02:00:00+00:00,2012-04-19 04:00:00+00:00,2012-04-19 06:00:00+00:00,-0.105,31.47,31.465,-0.005,-5.0,-36.2,13305.0,-9783.0
2012-04-20,201205,LONG,2012-04-19 22:00:00+00:00,2012-04-20 00:00:00+00:00,2012-04-20 02:00:00+00:00,-0.085,31.65,31.685,0.035,35.0,3.8,13340.0,-9779.2
2012-04-20,201205,SHORT,2012-04-20 02:00:00+00:00,2012-04-20 04:00:00+00:00,2012-04-20 06:00:00+00:00,0.035,31.72,31.785,-0.065,-65.0,-96.2,13275.0,-9875.4
2012-04-23,201205,SHORT,2012-04-22 22:00:00+00:00,2012-04-23 00:00:00+00:00,2012-04-23 02:00:00+00:00,0.015,31.61,31.59,0.02,20.0,-11.2,13295.0,-9886.6
2012-04-23,201205,LONG,2012-04-23 02:00:00+00:00,2012-04-23 04:00:00+00:00,2012-04-23 06:00:00+00:00,-0.025,31.565,31.495,-0.07,-70.0,-101.2,13225.0,-9987.8
2012-04-24,201205,LONG,2012-04-23 22:00:00+00:00,2012-04-24 00:00:00+00:00,2012-04-24 02:00:00+00:00,-0.03,30.79,30.865,0.075,75.0,43.8,13300.0,-9944.0
2012-04-24,201205,LONG,2012-04-24 02:00:00+00:00,2012-04-24 04:00:00+00:00,2012-04-24 06:00:00+00:00,-0.065,30.8,30.725,-0.075,-75.0,-106.2,13225.0,-10050.2
2012-04-25,201205,SHORT,2012-04-24 22:00:00+00:00,2012-04-25 00:00:00+00:00,2012-04-25 02:00:00+00:00,0.03,30.82,30.78,0.04,40.0,8.8,13265.0,-10041.4
2012-04-25,201205,LONG,2012-04-25 02:00:00+00:00,2012-04-25 04:00:00+00:00,2012-04-25 06:00:00+00:00,-0.005,30.775,30.76,-0.015,-15.0,-46.2,13250.0,-10087.6
2012-04-26,201205,LONG,2012-04-25 22:00:00+00:00,2012-04-26 00:00:00+00:00,2012-04-26 02:00:00+00:00,-0.115,30.605,30.67,0.065,65.0,33.8,13315.0,-10053.8
2012-04-26,201205,SHORT,2012-04-26 02:00:00+00:00,2012-04-26 04:00:00+00:00,2012-04-26 06:00:00+00:00,0.025,30.695,30.76,-0.065,-65.0,-96.2,13250.0,-10150.0
2012-04-27,201205,SHORT,2012-04-26 22:00:00+00:00,2012-04-27 00:00:00+00:00,2012-04-27 02:00:00+00:00,0.015,31.07,31.005,0.065,65.0,33.8,13315.0,-10116.2
2012-04-27,201205,SHORT,2012-04-27 02:00:00+00:00,2012-04-27 04:00:00+00:00,2012-04-27 06:00:00+00:00,0.02,31.025,30.93,0.095,95.0,63.8,13410.0,-10052.4
2012-04-30,201207,SHORT,2012-04-29 22:00:00+00:00,2012-04-30 00:00:00+00:00,2012-04-30 02:00:00+00:00,0.015,31.345,31.345,-0.0,-0.0,-31.2,13410.0,-10083.6
2012-04-30,201207,SHORT,2012-04-30 02:30:00+00:00,2012-04-30 04:30:00+00:00,2012-04-30 06:30:00+00:00,0.02,31.37,31.405,-0.035,-35.0,-66.2,13375.0,-10149.8
2012-05-01,201207,SHORT,2012-04-30 22:00:00+00:00,2012-05-01 00:00:00+00:00,2012-05-01 02:00:00+00:00,0.015,31.095,31.1,-0.005,-5.0,-36.2,13370.0,-10186.0
2012-05-01,201207,SHORT,2012-05-01 02:00:00+00:00,2012-05-01 04:00:00+00:00,2012-05-01 06:00:00+00:00,0.055,31.155,31.04,0.115,115.0,83.8,13485.0,-10102.2
2012-05-02,201207,SHORT,2012-05-01 22:00:00+00:00,2012-05-02 00:00:00+00:00,2012-05-02 02:00:00+00:00,0.045,31.04,30.925,0.115,115.0,83.8,13600.0,-10018.4
2012-05-02,201207,SHORT,2012-05-02 02:00:00+00:00,2012-05-02 04:00:00+00:00,2012-05-02 06:00:00+00:00,0.01,30.935,30.85,0.085,85.0,53.8,13685.0,-9964.6
2012-05-03,201207,LONG,2012-05-02 22:00:00+00:00,2012-05-03 00:00:00+00:00,2012-05-03 02:00:00+00:00,-0.025,30.62,30.545,-0.075,-75.0,-106.2,13610.0,-10070.8
2012-05-03,201207,LONG,2012-05-03 02:00:00+00:00,2012-05-03 04:00:00+00:00,2012-05-03 06:00:00+00:00,-0.035,30.51,30.48,-0.03,-30.0,-61.2,13580.0,-10132.0
2012-05-04,201207,SHORT,2012-05-03 22:00:00+00:00,2012-05-04 00:00:00+00:00,2012-05-04 02:00:00+00:00,0.045,30.12,30.13,-0.01,-10.0,-41.2,13570.0,-10173.2
2012-05-04,201207,LONG,2012-05-04 02:00:00+00:00,2012-05-04 04:00:00+00:00,2012-05-04 06:00:00+00:00,-0.045,30.085,30.11,0.025,25.0,-6.2,13595.0,-10179.4
2012-05-07,201207,SHORT,2012-05-06 22:00:00+00:00,2012-05-07 00:00:00+00:00,2012-05-07 02:00:00+00:00,0.135,30.16,30.08,0.08,80.0,48.8,13675.0,-10130.6
2012-05-07,201207,SHORT,2012-05-07 02:00:00+00:00,2012-05-07 04:00:00+00:00,2012-05-07 06:00:00+00:00,0.065,30.145,30.16,-0.015,-15.0,-46.2,13660.0,-10176.8
2012-05-08,201207,LONG,2012-05-07 22:30:00+00:00,2012-05-08 00:30:00+00:00,2012-05-08 02:30:00+00:00,-0.02,30.08,30.045,-0.035,-35.0,-66.2,13625.0,-10243.0
2012-05-08,201207,LONG,2012-05-08 02:30:00+00:00,2012-05-08 04:30:00+00:00,2012-05-08 06:30:00+00:00,-0.11,29.935,29.805,-0.13,-130.0,-161.2,13495.0,-10404.2
2012-05-09,201207,LONG,2012-05-08 22:00:00+00:00,2012-05-09 00:00:00+00:00,2012-05-09 02:00:00+00:00,-0.135,29.33,29.21,-0.12,-120.0,-151.2,13375.0,-10555.4
2012-05-09,201207,LONG,2012-05-09 02:00:00+00:00,2012-05-09 04:00:00+00:00,2012-05-09 06:00:00+00:00,-0.17,29.04,29.13,0.09,90.0,58.8,13465.0,-10496.6
2012-05-10,201207,LONG,2012-05-09 22:00:00+00:00,2012-05-10 00:00:00+00:00,2012-05-10 02:00:00+00:00,-0.01,29.21,29.255,0.045,45.0,13.8,13510.0,-10482.8
2012-05-10,201207,LONG,2012-05-10 02:00:00+00:00,2012-05-10 04:00:00+00:00,2012-05-10 06:00:00+00:00,-0.05,29.205,29.285,0.08,80.0,48.8,13590.0,-10434.0
2012-05-11,201207,LONG,2012-05-10 22:00:00+00:00,2012-05-11 00:00:00+00:00,2012-05-11 02:00:00+00:00,-0.02,28.99,28.81,-0.18,-180.0,-211.2,13410.0,-10645.2
2012-05-11,201207,SHORT,2012-05-11 02:00:00+00:00,2012-05-11 04:00:00+00:00,2012-05-11 06:00:00+00:00,0.01,28.82,28.765,0.055,55.0,23.8,13465.0,-10621.4
2012-05-14,201207,SHORT,2012-05-13 22:00:00+00:00,2012-05-14 00:00:00+00:00,2012-05-14 02:00:00+00:00,0.105,28.9,28.795,0.105,105.0,73.8,13570.0,-10547.6
2012-05-14,201207,LONG,2012-05-14 02:00:00+00:00,2012-05-14 04:00:00+00:00,2012-05-14 06:00:00+00:00,-0.01,28.785,28.58,-0.205,-205.0,-236.2,13365.0,-10783.8
2012-05-15,201207,SHORT,2012-05-14 22:00:00+00:00,2012-05-15 00:00:00+00:00,2012-05-15 02:00:00+00:00,0.01,28.2,28.055,0.145,145.0,113.8,13510.0,-10670.0
2012-05-15,201207,LONG,2012-05-15 02:30:00+00:00,2012-05-15 04:30:00+00:00,2012-05-15 06:30:00+00:00,-0.005,28.05,28.15,0.1,100.0,68.8,13610.0,-10601.2
2012-05-16,201207,LONG,2012-05-15 22:00:00+00:00,2012-05-16 00:00:00+00:00,2012-05-16 02:00:00+00:00,-0.165,27.53,27.58,0.05,50.0,18.8,13660.0,-10582.4
2012-05-16,201207,LONG,2012-05-16 02:00:00+00:00,2012-05-16 04:00:00+00:00,2012-05-16 06:00:00+00:00,-0.145,27.435,27.255,-0.18,-180.0,-211.2,13480.0,-10793.6
2012-05-17,201207,SHORT,2012-05-16 22:00:00+00:00,2012-05-17 00:00:00+00:00,2012-05-17 02:00:00+00:00,0.24,27.42,27.565,-0.145,-145.0,-176.2,13335.0,-10969.8
2012-05-17,201207,LONG,2012-05-17 02:00:00+00:00,2012-05-17 04:00:00+00:00,2012-05-17 06:00:00+00:00,-0.08,27.485,27.68,0.195,195.0,163.8,13530.0,-10806.0
2012-05-18,201207,SHORT,2012-05-17 22:00:00+00:00,2012-05-18 00:00:00+00:00,2012-05-18 02:00:00+00:00,0.055,28.05,28.03,0.02,20.0,-11.2,13550.0,-10817.2
2012-05-18,201207,SHORT,2012-05-18 02:00:00+00:00,2012-05-18 04:00:00+00:00,2012-05-18 06:00:00+00:00,0.015,28.045,28.005,0.04,40.0,8.8,13590.0,-10808.4
2012-05-21,201207,SHORT,2012-05-20 22:00:00+00:00,2012-05-21 00:00:00+00:00,2012-05-21 02:00:00+00:00,0.155,28.8,28.62,0.18,180.0,148.8,13770.0,-10659.6
2012-05-21,201207,SHORT,2012-05-21 02:00:00+00:00,2012-05-21 04:00:00+00:00,2012-05-21 06:00:00+00:00,0.08,28.7,28.63,0.07,70.0,38.8,13840.0,-10620.8
2012-05-22,201207,LONG,2012-05-21 22:00:00+00:00,2012-05-22 00:00:00+00:00,2012-05-22 02:00:00+00:00,-0.02,28.49,28.48,-0.01,-10.0,-41.2,13830.0,-10662.0
2012-05-22,201207,LONG,2012-05-22 02:00:00+00:00,2012-05-22 04:00:00+00:00,2012-05-22 06:00:00+00:00,-0.09,28.39,28.405,0.015,15.0,-16.2,13845.0,-10678.2
2012-05-23,201207,LONG,2012-05-22 22:00:00+00:00,2012-05-23 00:00:00+00:00,2012-05-23 02:00:00+00:00,-0.13,28.005,27.85,-0.155,-155.0,-186.2,13690.0,-10864.4
2012-05-23,201207,LONG,2012-05-23 02:00:00+00:00,2012-05-23 04:00:00+00:00,2012-05-23 06:00:00+00:00,-0.055,27.795,27.695,-0.1,-100.0,-131.2,13590.0,-10995.6
2012-05-24,201207,LONG,2012-05-23 22:00:00+00:00,2012-05-24 00:00:00+00:00,2012-05-24 02:00:00+00:00,-0.04,27.79,27.82,0.03,30.0,-1.2,13620.0,-10996.8
2012-05-24,201207,LONG,2012-05-24 02:00:00+00:00,2012-05-24 04:00:00+00:00,2012-05-24 06:00:00+00:00,-0.075,27.745,27.74,-0.005,-5.0,-36.2,13615.0,-11033.0
2012-05-25,201207,LONG,2012-05-24 22:00:00+00:00,2012-05-25 00:00:00+00:00,2012-05-25 02:00:00+00:00,-0.015,28.25,28.035,-0.215,-215.0,-246.2,13400.0,-11279.2
2012-05-25,201207,LONG,2012-05-25 02:00:00+00:00,2012-05-25 04:00:00+00:00,2012-05-25 06:00:00+00:00,-0.04,27.995,28.08,0.085,85.0,53.8,13485.0,-11225.4
2012-05-28,201207,SHORT,2012-05-27 22:00:00+00:00,2012-05-28 00:00:00+00:00,2012-05-28 02:00:00+00:00,0.03,28.645,28.52,0.125,125.0,93.8,13610.0,-11131.6
2012-05-28,201207,SHORT,2012-05-28 02:00:00+00:00,2012-05-28 04:00:00+00:00,2012-05-28 06:00:00+00:00,0.02,28.54,28.635,-0.095,-95.0,-126.2,13515.0,-11257.8
2012-05-29,201207,LONG,2012-05-28 22:00:00+00:00,2012-05-29 00:00:00+00:00,2012-05-29 02:00:00+00:00,-0.09,28.305,28.37,0.065,65.0,33.8,13580.0,-11224.0
2012-05-29,201207,SHORT,2012-05-29 02:00:00+00:00,2012-05-29 04:00:00+00:00,2012-05-29 06:00:00+00:00,0.01,28.38,28.545,-0.165,-165.0,-196.2,13415.0,-11420.2
2012-05-30,201207,LONG,2012-05-29 22:00:00+00:00,2012-05-30 00:00:00+00:00,2012-05-30 02:00:00+00:00,-0.08,27.75,27.675,-0.075,-75.0,-106.2,13340.0,-11526.4
2012-05-30,201207,SHORT,2012-05-30 02:00:00+00:00,2012-05-30 04:00:00+00:00,2012-05-30 06:00:00+00:00,0.03,27.705,27.75,-0.045,-45.0,-76.2,13295.0,-11602.6
2012-05-31,201207,LONG,2012-05-30 22:00:00+00:00,2012-05-31 00:00:00+00:00,2012-05-31 02:00:00+00:00,-0.17,27.78,27.785,0.005,5.0,-26.2,13300.0,-11628.8
2012-05-31,201207,SHORT,2012-05-31 02:00:00+00:00,2012-05-31 04:00:00+00:00,2012-05-31 06:00:00+00:00,0.035,27.82,27.895,-0.075,-75.0,-106.2,13225.0,-11735.0
2012-06-01,201207,LONG,2012-05-31 22:00:00+00:00,2012-06-01 00:00:00+00:00,2012-06-01 02:00:00+00:00,-0.085,27.62,27.575,-0.045,-45.0,-76.2,13180.0,-11811.2
2012-06-01,201207,SHORT,2012-06-01 02:00:00+00:00,2012-06-01 04:00:00+00:00,2012-06-01 06:00:00+00:00,0.08,27.655,27.72,-0.065,-65.0,-96.2,13115.0,-11907.4
2012-06-04,201207,LONG,2012-06-03 22:00:00+00:00,2012-06-04 00:00:00+00:00,2012-06-04 02:00:00+00:00,-0.105,28.435,28.3,-0.135,-135.0,-166.2,12980.0,-12073.6
2012-06-04,201207,SHORT,2012-06-04 02:00:00+00:00,2012-06-04 04:00:00+00:00,2012-06-04 06:00:00+00:00,0.065,28.365,28.395,-0.03,-30.0,-61.2,12950.0,-12134.8
2012-06-05,201207,SHORT,2012-06-04 22:00:00+00:00,2012-06-05 00:00:00+00:00,2012-06-05 02:00:00+00:00,0.035,28.31,28.37,-0.06,-60.0,-91.2,12890.0,-12226.0
2012-06-05,201207,LONG,2012-06-05 02:00:00+00:00,2012-06-05 04:00:00+00:00,2012-06-05 06:00:00+00:00,-0.15,28.22,28.225,0.005,5.0,-26.2,12895.0,-12252.2
2012-06-06,201207,SHORT,2012-06-05 22:00:00+00:00,2012-06-06 00:00:00+00:00,2012-06-06 02:00:00+00:00,0.035,28.485,28.745,-0.26,-260.0,-291.2,12635.0,-12543.4
2012-06-06,201207,SHORT,2012-06-06 02:00:00+00:00,2012-06-06 04:00:00+00:00,2012-06-06 06:00:00+00:00,0.035,28.78,28.795,-0.015,-15.0,-46.2,12620.0,-12589.6
2012-06-07,201207,SHORT,2012-06-06 22:00:00+00:00,2012-06-07 00:00:00+00:00,2012-06-07 02:00:00+00:00,0.095,29.48,29.24,0.24,240.0,208.8,12860.0,-12380.8
2012-06-07,201207,SHORT,2012-06-07 02:00:00+00:00,2012-06-07 04:00:00+00:00,2012-06-07 06:00:00+00:00,0.035,29.275,29.23,0.045,45.0,13.8,12905.0,-12367.0
2012-06-08,201207,LONG,2012-06-07 22:00:00+00:00,2012-06-08 00:00:00+00:00,2012-06-08 02:00:00+00:00,-0.115,28.45,28.16,-0.29,-290.0,-321.2,12615.0,-12688.2
2012-06-08,201207,SHORT,2012-06-08 02:00:00+00:00,2012-06-08 04:00:00+00:00,2012-06-08 06:00:00+00:00,0.035,28.195,28.1,0.095,95.0,63.8,12710.0,-12624.4
2012-06-11,201207,LONG,2012-06-10 22:00:00+00:00,2012-06-11 00:00:00+00:00,2012-06-11 02:00:00+00:00,-0.055,28.885,28.765,-0.12,-120.0,-151.2,12590.0,-12775.6
2012-06-11,201207,LONG,2012-06-11 02:00:00+00:00,2012-06-11 04:00:00+00:00,2012-06-11 06:00:00+00:00,-0.01,28.755,28.88,0.125,125.0,93.8,12715.0,-12681.8
2012-06-12,201207,LONG,2012-06-11 22:00:00+00:00,2012-06-12 00:00:00+00:00,2012-06-12 02:00:00+00:00,-0.045,28.35,28.58,0.23,230.0,198.8,12945.0,-12483.0
2012-06-12,201207,LONG,2012-06-12 02:00:00+00:00,2012-06-12 04:00:00+00:00,2012-06-12 06:00:00+00:00,-0.035,28.545,28.395,-0.15,-150.0,-181.2,12795.0,-12664.2
2012-06-13,201207,LONG,2012-06-12 22:00:00+00:00,2012-06-13 00:00:00+00:00,2012-06-13 02:00:00+00:00,-0.105,28.82,28.77,-0.05,-50.0,-81.2,12745.0,-12745.4
2012-06-13,201207,SHORT,2012-06-13 02:00:00+00:00,2012-06-13 04:00:00+00:00,2012-06-13 06:00:00+00:00,0.015,28.785,28.84,-0.055,-55.0,-86.2,12690.0,-12831.6
2012-06-14,201207,LONG,2012-06-13 22:00:00+00:00,2012-06-14 00:00:00+00:00,2012-06-14 02:00:00+00:00,-0.03,28.79,28.84,0.05,50.0,18.8,12740.0,-12812.8
2012-06-14,201207,SHORT,2012-06-14 02:00:00+00:00,2012-06-14 04:00:00+00:00,2012-06-14 06:00:00+00:00,0.2,29.04,28.91,0.13,130.0,98.8,12870.0,-12714.0
2012-06-15,201207,LONG,2012-06-14 22:00:00+00:00,2012-06-15 00:00:00+00:00,2012-06-15 02:00:00+00:00,-0.015,28.595,28.785,0.19,190.0,158.8,13060.0,-12555.2
2012-06-15,201207,LONG,2012-06-15 02:00:00+00:00,2012-06-15 04:00:00+00:00,2012-06-15 06:00:00+00:00,-0.135,28.65,28.7,0.05,50.0,18.8,13110.0,-12536.4
2012-06-18,201207,LONG,2012-06-17 22:00:00+00:00,2012-06-18 00:00:00+00:00,2012-06-18 02:00:00+00:00,-0.04,28.62,28.555,-0.065,-65.0,-96.2,13045.0,-12632.6
2012-06-18,201207,SHORT,2012-06-18 02:00:00+00:00,2012-06-18 04:00:00+00:00,2012-06-18 06:00:00+00:00,0.045,28.6,28.535,0.065,65.0,33.8,13110.0,-12598.8
2012-06-19,201207,SHORT,2012-06-18 22:00:00+00:00,2012-06-19 00:00:00+00:00,2012-06-19 02:00:00+00:00,0.055,28.745,28.745,-0.0,-0.0,-31.2,13110.0,-12630.0
2012-06-19,201207,LONG,2012-06-19 02:00:00+00:00,2012-06-19 04:00:00+00:00,2012-06-19 06:00:00+00:00,-0.025,28.72,28.76,0.04,40.0,8.8,13150.0,-12621.2
2012-06-20,201207,SHORT,2012-06-19 22:00:00+00:00,2012-06-20 00:00:00+00:00,2012-06-20 02:00:00+00:00,0.04,28.395,28.455,-0.06,-60.0,-91.2,13090.0,-12712.4
2012-06-20,201207,LONG,2012-06-20 02:00:00+00:00,2012-06-20 04:00:00+00:00,2012-06-20 06:00:00+00:00,-0.065,28.39,28.43,0.04,40.0,8.8,13130.0,-12703.6
2012-06-21,201207,LONG,2012-06-20 22:00:00+00:00,2012-06-21 00:00:00+00:00,2012-06-21 02:00:00+00:00,-0.1,27.905,27.8,-0.105,-105.0,-136.2,13025.0,-12839.8
2012-06-21,201207,SHORT,2012-06-21 02:00:00+00:00,2012-06-21 04:00:00+00:00,2012-06-21 06:00:00+00:00,0.045,27.845,27.9,-0.055,-55.0,-86.2,12970.0,-12926.0
2012-06-22,201207,SHORT,2012-06-21 22:00:00+00:00,2012-06-22 00:00:00+00:00,2012-06-22 02:00:00+00:00,0.01,26.89,26.84,0.05,50.0,18.8,13020.0,-12907.2
2012-06-22,201207,SHORT,2012-06-22 02:00:00+00:00,2012-06-22 04:00:00+00:00,2012-06-22 06:00:00+00:00,0.06,26.9,26.76,0.14,140.0,108.8,13160.0,-12798.4
2012-06-25,201207,LONG,2012-06-24 22:00:00+00:00,2012-06-25 00:00:00+00:00,2012-06-25 02:00:00+00:00,-0.055,26.72,26.725,0.005,5.0,-26.2,13165.0,-12824.6
