session_date,dir,entry_utc,exit_utc,gc_in,gc_out,si_in,si_out,si_per_gc,gross_usd,net_usd,cum_gross
2015-03-18,SHORT_GC,2015-03-18 02:00:00+00:00,2015-03-18 06:00:00+00:00,1150.1,1148.0,15.555,15.52,0.7393,-4.87,-29.58,15061.45
2015-03-18,SHORT_GC,2015-03-18 10:00:00+00:00,2015-03-18 14:00:00+00:00,1147.8,1146.9,15.505,15.48,0.7393,-9.48,-34.19,15051.97
2015-03-19,LONG_GC,2015-03-19 02:00:00+00:00,2015-03-19 06:00:00+00:00,1172.9,1170.9,15.995,15.935,0.734,24.04,-0.67,15076.01
2015-03-19,LONG_GC,2015-03-19 10:00:00+00:00,2015-03-19 14:00:00+00:00,1164.6,1166.7,15.86,16.04,0.734,-111.13,-135.84,14964.88
2015-03-20,SHORT_GC,2015-03-20 02:00:00+00:00,2015-03-20 06:00:00+00:00,1170.7,1170.6,16.12,16.115,0.7266,-2.63,-27.34,14962.25
2015-03-20,LONG_GC,2015-03-20 10:00:00+00:00,2015-03-20 14:00:00+00:00,1171.9,1180.4,16.185,16.645,0.7266,-249.22,-273.93,14713.03
2015-03-23,SHORT_GC,2015-03-23 02:00:00+00:00,2015-03-23 06:00:00+00:00,1181.7,1181.4,16.65,16.685,0.7065,27.73,3.02,14740.76
2015-03-23,SHORT_GC,2015-03-23 10:00:00+00:00,2015-03-23 14:00:00+00:00,1182.0,1186.4,16.69,16.95,0.7065,139.7,114.99,14880.46
2015-03-24,SHORT_GC,2015-03-24 02:00:00+00:00,2015-03-24 06:00:00+00:00,1187.0,1187.4,16.89,16.91,0.7003,10.01,-14.7,14890.47
2015-03-24,LONG_GC,2015-03-24 10:00:00+00:00,2015-03-24 14:00:00+00:00,1190.5,1189.4,16.97,16.92,0.7003,24.02,-0.69,14914.49
2015-03-25,SHORT_GC,2015-03-25 02:00:00+00:00,2015-03-25 06:00:00+00:00,1188.9,1189.4,16.89,16.885,0.7041,-8.52,-33.23,14905.97
2015-03-25,LONG_GC,2015-03-25 10:00:00+00:00,2015-03-25 14:00:00+00:00,1191.3,1198.1,16.965,17.055,0.7041,4.63,-20.08,14910.6
2015-03-26,SHORT_GC,2015-03-26 02:00:00+00:00,2015-03-26 06:00:00+00:00,1197.9,1201.3,16.985,17.075,0.7046,29.41,4.7,14940.01
2015-03-26,LONG_GC,2015-03-26 10:00:00+00:00,2015-03-26 14:00:00+00:00,1209.9,1204.9,17.2,17.06,0.7046,48.64,23.93,14988.65
2015-03-27,SHORT_GC,2015-03-27 02:00:00+00:00,2015-03-27 06:00:00+00:00,1200.6,1203.5,17.035,17.065,0.7039,-7.88,-32.59,14980.77
2015-03-27,LONG_GC,2015-03-27 10:00:00+00:00,2015-03-27 14:00:00+00:00,1197.9,1199.4,17.0,16.98,0.7039,29.08,4.37,15009.85
2015-03-30,LONG_GC,2015-03-30 02:00:00+00:00,2015-03-30 06:00:00+00:00,1192.0,1193.7,16.875,16.9,0.7061,-0.65,-25.36,15009.2
2015-03-30,SHORT_GC,2015-03-30 10:00:00+00:00,2015-03-30 14:00:00+00:00,1186.6,1186.0,16.765,16.765,0.7061,6.0,-18.71,15015.2
2015-03-31,SHORT_GC,2015-03-31 02:00:00+00:00,2015-03-31 06:00:00+00:00,1185.3,1181.6,16.665,16.5,0.7102,-80.18,-104.89,14935.02
2015-03-31,LONG_GC,2015-03-31 10:00:00+00:00,2015-03-31 14:00:00+00:00,1181.4,1188.5,16.545,16.765,0.7102,-85.24,-109.95,14849.78
2015-04-01,LONG_GC,2015-04-01 02:00:00+00:00,2015-04-01 06:00:00+00:00,1187.3,1185.4,16.69,16.62,0.7115,30.8,6.09,14880.58
2015-04-01,SHORT_GC,2015-04-01 10:00:00+00:00,2015-04-01 14:00:00+00:00,1182.4,1201.9,16.54,16.86,0.7115,32.68,7.97,14913.26
2015-04-02,SHORT_GC,2015-04-02 02:00:00+00:00,2015-04-02 06:00:00+00:00,1203.4,1205.7,16.925,16.99,0.7107,23.2,-1.51,14936.46
2015-04-02,SHORT_GC,2015-04-02 10:00:00+00:00,2015-04-02 14:00:00+00:00,1205.2,1199.1,16.885,16.695,0.7107,-74.04,-98.75,14862.42
2015-04-06,LONG_GC,2015-04-06 02:00:00+00:00,2015-04-06 06:00:00+00:00,1216.3,1216.9,17.06,17.095,0.7177,-19.12,-43.83,14843.3
2015-04-06,LONG_GC,2015-04-06 10:00:00+00:00,2015-04-06 14:00:00+00:00,1218.0,1221.9,17.13,17.195,0.7177,-7.65,-32.36,14835.65
2015-04-07,SHORT_GC,2015-04-07 02:00:00+00:00,2015-04-07 06:00:00+00:00,1213.6,1213.3,16.91,16.9,0.7159,-4.16,-28.87,14831.49
2015-04-07,SHORT_GC,2015-04-07 10:00:00+00:00,2015-04-07 14:00:00+00:00,1210.3,1213.2,16.835,16.85,0.7159,-18.26,-42.97,14813.23
2015-04-08,SHORT_GC,2015-04-08 02:00:00+00:00,2015-04-08 06:00:00+00:00,1209.1,1210.1,16.8,16.86,0.7181,33.09,8.38,14846.32
2015-04-08,SHORT_GC,2015-04-08 10:00:00+00:00,2015-04-08 14:00:00+00:00,1211.3,1207.1,16.87,16.75,0.7181,-44.17,-68.88,14802.15
2015-04-09,SHORT_GC,2015-04-09 02:00:00+00:00,2015-04-09 06:00:00+00:00,1197.1,1195.1,16.37,16.27,0.7285,-52.85,-77.56,14749.3
2015-04-09,SHORT_GC,2015-04-09 10:00:00+00:00,2015-04-09 14:00:00+00:00,1197.8,1195.0,16.285,16.185,0.7285,-44.85,-69.56,14704.45
2015-04-10,LONG_GC,2015-04-10 02:00:00+00:00,2015-04-10 06:00:00+00:00,1194.2,1195.0,16.18,16.25,0.7393,-43.75,-68.46,14660.7
2015-04-10,LONG_GC,2015-04-10 10:00:00+00:00,2015-04-10 14:00:00+00:00,1203.1,1207.3,16.505,16.55,0.7393,8.73,-15.98,14669.43
2015-04-13,SHORT_GC,2015-04-13 02:00:00+00:00,2015-04-13 06:00:00+00:00,1206.0,1204.3,16.42,16.36,0.7327,-26.96,-51.67,14642.47
2015-04-13,SHORT_GC,2015-04-13 10:00:00+00:00,2015-04-13 14:00:00+00:00,1198.7,1198.4,16.28,16.285,0.7327,6.66,-18.05,14649.13
2015-04-14,SHORT_GC,2015-04-14 02:00:00+00:00,2015-04-14 06:00:00+00:00,1200.7,1191.9,16.285,16.12,0.7374,-33.67,-58.38,14615.46
2015-04-14,LONG_GC,2015-04-14 10:00:00+00:00,2015-04-14 14:00:00+00:00,1188.1,1195.9,16.09,16.26,0.7374,-47.35,-72.06,14568.11
2015-04-15,SHORT_GC,2015-04-15 02:00:00+00:00,2015-04-15 06:00:00+00:00,1192.7,1193.5,16.13,16.185,0.7392,32.65,7.94,14600.76
2015-04-15,SHORT_GC,2015-04-15 10:00:00+00:00,2015-04-15 14:00:00+00:00,1191.4,1194.9,16.115,16.21,0.7392,35.22,10.51,14635.98
2015-04-16,LONG_GC,2015-04-16 02:00:00+00:00,2015-04-16 06:00:00+00:00,1205.9,1203.8,16.41,16.36,0.7369,15.84,-8.87,14651.82
2015-04-16,LONG_GC,2015-04-16 10:00:00+00:00,2015-04-16 14:00:00+00:00,1206.4,1197.1,16.44,16.15,0.7369,120.7,95.99,14772.52
2015-04-17,SHORT_GC,2015-04-17 02:00:00+00:00,2015-04-17 06:00:00+00:00,1198.1,1201.6,16.24,16.29,0.7364,1.82,-22.89,14774.34
2015-04-17,LONG_GC,2015-04-17 10:00:00+00:00,2015-04-17 14:00:00+00:00,1206.8,1204.1,16.475,16.27,0.7364,123.97,99.26,14898.31
2015-04-20,SHORT_GC,2015-04-20 02:00:00+00:00,2015-04-20 06:00:00+00:00,1204.2,1204.1,16.245,16.245,0.7416,1.0,-23.71,14899.31
2015-04-20,SHORT_GC,2015-04-20 10:00:00+00:00,2015-04-20 14:00:00+00:00,1203.0,1192.4,16.21,15.845,0.7416,-164.7,-189.41,14734.61
2015-04-21,LONG_GC,2015-04-21 02:00:00+00:00,2015-04-21 06:00:00+00:00,1195.2,1194.2,15.94,15.925,0.7502,1.25,-23.46,14735.86
2015-04-21,LONG_GC,2015-04-21 10:00:00+00:00,2015-04-21 14:00:00+00:00,1198.1,1196.3,16.03,15.915,0.7502,68.27,43.56,14804.13
2015-04-22,LONG_GC,2015-04-22 02:00:00+00:00,2015-04-22 06:00:00+00:00,1200.5,1203.5,15.96,16.06,0.7521,-45.21,-69.92,14758.92
2015-04-22,SHORT_GC,2015-04-22 10:00:00+00:00,2015-04-22 14:00:00+00:00,1202.4,1188.4,16.025,15.71,0.7521,-96.9,-121.61,14662.02
2015-04-23,LONG_GC,2015-04-23 02:00:00+00:00,2015-04-23 06:00:00+00:00,1186.5,1187.3,15.78,15.805,0.753,-10.83,-35.54,14651.19
2015-04-23,LONG_GC,2015-04-23 10:00:00+00:00,2015-04-23 14:00:00+00:00,1188.9,1188.6,15.85,15.775,0.753,53.48,28.77,14704.67
2015-04-24,SHORT_GC,2015-04-24 02:00:00+00:00,2015-04-24 06:00:00+00:00,1192.0,1193.4,15.815,15.84,0.7527,4.82,-19.89,14709.49
2015-04-24,LONG_GC,2015-04-24 10:00:00+00:00,2015-04-24 14:00:00+00:00,1190.7,1176.4,15.81,15.59,0.7527,22.59,-2.12,14732.08
2015-04-27,LONG_GC,2015-04-27 02:00:00+00:00,2015-04-27 06:00:00+00:00,1181.7,1180.6,15.815,15.795,0.7508,4.02,-20.69,14736.1
2015-04-27,SHORT_GC,2015-04-27 10:00:00+00:00,2015-04-27 14:00:00+00:00,1181.9,1198.4,15.78,16.23,0.7508,172.87,148.16,14908.97
2015-04-28,SHORT_GC,2015-04-28 02:00:00+00:00,2015-04-28 06:00:00+00:00,1201.3,1199.7,16.34,16.315,0.7342,-2.36,-27.07,14906.61
2015-04-28,LONG_GC,2015-04-28 10:00:00+00:00,2015-04-28 14:00:00+00:00,1201.2,1210.0,16.345,16.525,0.7342,-44.16,-68.87,14862.45
2015-04-29,SHORT_GC,2015-04-29 02:00:00+00:00,2015-04-29 06:00:00+00:00,1209.7,1208.4,16.515,16.495,0.7301,-1.6,-26.31,14860.85
2015-04-29,SHORT_GC,2015-04-29 10:00:00+00:00,2015-04-29 14:00:00+00:00,1205.1,1210.8,16.43,16.64,0.7301,96.33,71.62,14957.18
2015-04-30,SHORT_GC,2015-04-30 02:00:00+00:00,2015-04-30 06:00:00+00:00,1203.7,1203.2,16.525,16.53,0.7285,8.64,-16.07,14965.82
2015-04-30,LONG_GC,2015-04-30 10:00:00+00:00,2015-04-30 14:00:00+00:00,1203.0,1178.1,16.575,15.905,0.7285,239.12,214.41,15204.94
2015-05-01,LONG_GC,2015-05-01 02:00:00+00:00,2015-05-01 06:00:00+00:00,1182.5,1180.9,16.14,16.15,0.7337,-23.34,-48.05,15181.6
2015-05-01,LONG_GC,2015-05-01 10:00:00+00:00,2015-05-01 14:00:00+00:00,1180.2,1172.6,16.2,15.965,0.7337,96.43,71.72,15278.03
2015-05-04,LONG_GC,2015-05-04 02:00:00+00:00,2015-05-04 06:00:00+00:00,1182.2,1184.0,16.24,16.345,0.7302,-58.67,-83.38,15219.36
2015-05-04,SHORT_GC,2015-05-04 10:00:00+00:00,2015-05-04 14:00:00+00:00,1181.2,1190.7,16.29,16.64,0.7302,160.56,135.85,15379.92
2015-05-05,SHORT_GC,2015-05-05 02:00:00+00:00,2015-05-05 06:00:00+00:00,1185.8,1187.6,16.42,16.41,0.724,-25.24,-49.95,15354.68
2015-05-05,SHORT_GC,2015-05-05 10:00:00+00:00,2015-05-05 14:00:00+00:00,1185.9,1197.6,16.365,16.6,0.724,53.13,28.42,15407.81
2015-05-06,SHORT_GC,2015-05-06 02:00:00+00:00,2015-05-06 06:00:00+00:00,1194.7,1195.1,16.57,16.545,0.721,-22.02,-46.73,15385.79
2015-05-06,SHORT_GC,2015-05-06 10:00:00+00:00,2015-05-06 14:00:00+00:00,1189.8,1189.8,16.425,16.565,0.721,100.94,76.23,15486.73
2015-05-07,SHORT_GC,2015-05-07 02:00:00+00:00,2015-05-07 06:00:00+00:00,1187.1,1187.5,16.43,16.45,0.721,10.42,-14.29,15497.15
2015-05-07,SHORT_GC,2015-05-07 10:00:00+00:00,2015-05-07 14:00:00+00:00,1182.9,1182.5,16.28,16.31,0.721,25.63,0.92,15522.78
2015-05-08,LONG_GC,2015-05-08 02:00:00+00:00,2015-05-08 06:00:00+00:00,1182.7,1184.1,16.325,16.35,0.7251,-4.13,-28.84,15518.65
2015-05-08,SHORT_GC,2015-05-08 10:00:00+00:00,2015-05-08 14:00:00+00:00,1186.0,1185.0,16.36,16.365,0.7251,13.63,-11.08,15532.28
2015-05-11,SHORT_GC,2015-05-11 02:00:00+00:00,2015-05-11 06:00:00+00:00,1188.5,1186.7,16.43,16.425,0.7229,14.39,-10.32,15546.67
2015-05-11,LONG_GC,2015-05-11 10:00:00+00:00,2015-05-11 14:00:00+00:00,1185.9,1188.9,16.435,16.5,0.7229,-16.99,-41.7,15529.68
2015-05-12,SHORT_GC,2015-05-12 02:00:00+00:00,2015-05-12 06:00:00+00:00,1183.3,1182.4,16.245,16.23,0.7255,-1.88,-26.59,15527.8
2015-05-12,LONG_GC,2015-05-12 10:00:00+00:00,2015-05-12 14:00:00+00:00,1193.3,1190.9,16.445,16.395,0.7255,12.28,-12.43,15540.08
2015-05-13,SHORT_GC,2015-05-13 02:00:00+00:00,2015-05-13 06:00:00+00:00,1191.2,1193.5,16.505,16.59,0.7223,38.39,13.68,15578.47
2015-05-13,LONG_GC,2015-05-13 10:00:00+00:00,2015-05-13 14:00:00+00:00,1193.2,1216.6,16.68,17.185,0.7223,-130.76,-155.47,15447.71
2015-05-14,SHORT_GC,2015-05-14 02:00:00+00:00,2015-05-14 06:00:00+00:00,1213.2,1214.3,17.12,17.175,0.7095,28.02,3.31,15475.73
2015-05-14,LONG_GC,2015-05-14 10:00:00+00:00,2015-05-14 14:00:00+00:00,1218.2,1225.2,17.36,17.52,0.7095,-43.51,-68.22,15432.22
2015-05-15,SHORT_GC,2015-05-15 02:00:00+00:00,2015-05-15 06:00:00+00:00,1219.1,1218.6,17.36,17.375,0.6987,15.48,-9.23,15447.7
2015-05-15,LONG_GC,2015-05-15 10:00:00+00:00,2015-05-15 14:00:00+00:00,1214.5,1223.3,17.335,17.565,0.6987,-72.69,-97.4,15375.01
2015-05-18,SHORT_GC,2015-05-18 02:00:00+00:00,2015-05-18 06:00:00+00:00,1222.2,1231.8,17.49,17.775,0.6979,102.89,78.18,15477.9
2015-05-18,SHORT_GC,2015-05-18 10:00:00+00:00,2015-05-18 14:00:00+00:00,1229.5,1226.1,17.69,17.665,0.6979,16.55,-8.16,15494.45
2015-05-19,SHORT_GC,2015-05-19 02:00:00+00:00,2015-05-19 06:00:00+00:00,1221.5,1219.9,17.515,17.475,0.6919,-11.67,-36.38,15482.78
2015-05-19,SHORT_GC,2015-05-19 10:00:00+00:00,2015-05-19 14:00:00+00:00,1220.2,1208.4,17.435,17.115,0.6919,-103.4,-128.11,15379.38
2015-05-20,SHORT_GC,2015-05-20 02:00:00+00:00,2015-05-20 06:00:00+00:00,1208.6,1204.8,17.07,16.975,0.7061,-29.08,-53.79,15350.3
2015-05-20,LONG_GC,2015-05-20 10:00:00+00:00,2015-05-20 14:00:00+00:00,1209.5,1211.5,17.17,17.255,0.7061,-40.02,-64.73,15310.28
2015-05-21,LONG_GC,2015-05-21 02:00:00+00:00,2015-05-21 06:00:00+00:00,1211.3,1209.3,17.19,17.175,0.707,-9.4,-34.11,15300.88
2015-05-21,LONG_GC,2015-05-21 10:00:00+00:00,2015-05-21 14:00:00+00:00,1208.1,1205.0,17.165,17.145,0.707,-16.86,-41.57,15284.02
2015-05-22,SHORT_GC,2015-05-22 02:00:00+00:00,2015-05-22 06:00:00+00:00,1206.2,1208.3,17.13,17.215,0.703,38.75,14.04,15322.77
2015-05-22,LONG_GC,2015-05-22 10:00:00+00:00,2015-05-22 14:00:00+00:00,1213.9,1203.5,17.32,17.075,0.703,68.23,43.52,15391.0
2015-05-25,LONG_GC,2015-05-25 02:00:00+00:00,2015-05-25 06:00:00+00:00,1204.3,1204.6,17.08,17.065,0.7047,13.57,-11.14,15404.57
2015-05-25,SHORT_GC,2015-05-25 10:00:00+00:00,2015-05-25 14:00:00+00:00,1203.9,1204.9,17.035,17.09,0.7047,28.76,4.05,15433.33
2015-05-26,SHORT_GC,2015-05-26 02:00:00+00:00,2015-05-26 06:00:00+00:00,1205.1,1198.3,17.06,16.91,0.7041,-37.62,-62.33,15395.71
2015-05-26,SHORT_GC,2015-05-26 10:00:00+00:00,2015-05-26 14:00:00+00:00,1194.1,1186.2,16.79,16.76,0.7041,57.88,33.17,15453.59
2015-05-27,LONG_GC,2015-05-27 02:00:00+00:00,2015-05-27 06:00:00+00:00,1187.5,1189.6,16.78,16.785,0.7088,17.46,-7.25,15471.05
2015-05-27,SHORT_GC,2015-05-27 10:00:00+00:00,2015-05-27 14:00:00+00:00,1185.2,1186.5,16.7,16.69,0.7088,-20.09,-44.8,15450.96
2015-05-28,LONG_GC,2015-05-28 02:00:00+00:00,2015-05-28 06:00:00+00:00,1187.6,1188.5,16.705,16.69,0.7119,19.68,-5.03,15470.64
2015-05-28,SHORT_GC,2015-05-28 10:00:00+00:00,2015-05-28 14:00:00+00:00,1187.9,1186.7,16.665,16.665,0.7119,12.0,-12.71,15482.64
2015-05-29,SHORT_GC,2015-05-29 02:00:00+00:00,2015-05-29 06:00:00+00:00,1188.7,1188.5,16.7,16.705,0.7117,5.56,-19.15,15488.2
2015-05-29,LONG_GC,2015-05-29 10:00:00+00:00,2015-05-29 14:00:00+00:00,1189.5,1192.2,16.735,16.765,0.7117,5.65,-19.06,15493.85
2015-06-01,SHORT_GC,2015-06-01 02:00:00+00:00,2015-06-01 06:00:00+00:00,1190.8,1190.4,16.67,16.665,0.7124,0.44,-24.27,15494.29
2015-06-01,LONG_GC,2015-06-01 10:00:00+00:00,2015-06-01 14:00:00+00:00,1186.5,1200.7,16.635,17.035,0.7124,-142.98,-167.69,15351.31
2015-06-02,SHORT_GC,2015-06-02 02:00:00+00:00,2015-06-02 06:00:00+00:00,1186.8,1188.2,16.67,16.71,0.7107,14.43,-10.28,15365.74
2015-06-02,SHORT_GC,2015-06-02 10:00:00+00:00,2015-06-02 14:00:00+00:00,1187.8,1193.2,16.635,16.755,0.7107,31.28,6.57,15397.02
2015-06-03,SHORT_GC,2015-06-03 02:00:00+00:00,2015-06-03 06:00:00+00:00,1193.8,1191.7,16.76,16.72,0.7113,-7.45,-32.16,15389.57
2015-06-03,SHORT_GC,2015-06-03 10:00:00+00:00,2015-06-03 14:00:00+00:00,1188.7,1189.9,16.62,16.55,0.7113,-61.79,-86.5,15327.78
2015-06-04,LONG_GC,2015-06-04 02:00:00+00:00,2015-06-04 06:00:00+00:00,1183.8,1183.7,16.455,16.45,0.7196,2.6,-22.11,15330.38
2015-06-04,LONG_GC,2015-06-04 10:00:00+00:00,2015-06-04 14:00:00+00:00,1182.7,1175.7,16.44,16.24,0.7196,73.92,49.21,15404.3
2015-06-05,LONG_GC,2015-06-05 02:00:00+00:00,2015-06-05 06:00:00+00:00,1177.5,1176.3,16.14,16.115,0.7318,6.3,-18.41,15410.6
2015-06-05,LONG_GC,2015-06-05 10:00:00+00:00,2015-06-05 14:00:00+00:00,1175.6,1168.2,16.135,16.1,0.7318,-48.39,-73.1,15362.21
2015-06-08,SHORT_GC,2015-06-08 02:00:00+00:00,2015-06-08 06:00:00+00:00,1173.7,1172.5,16.075,16.065,0.7281,4.72,-19.99,15366.93
2015-06-08,SHORT_GC,2015-06-08 10:00:00+00:00,2015-06-08 14:00:00+00:00,1174.2,1170.9,16.04,15.965,0.7281,-21.6,-46.31,15345.33
2015-06-09,LONG_GC,2015-06-09 02:00:00+00:00,2015-06-09 06:00:00+00:00,1175.0,1176.0,16.015,16.01,0.7367,13.68,-11.03,15359.01
2015-06-09,LONG_GC,2015-06-09 10:00:00+00:00,2015-06-09 14:00:00+00:00,1181.2,1176.0,16.11,15.935,0.7367,76.92,52.21,15435.93
2015-06-10,LONG_GC,2015-06-10 02:00:00+00:00,2015-06-10 06:00:00+00:00,1175.5,1180.3,15.955,16.02,0.7393,-0.06,-24.77,15435.87
2015-06-10,LONG_GC,2015-06-10 10:00:00+00:00,2015-06-10 14:00:00+00:00,1187.8,1188.2,16.135,16.015,0.7393,92.72,68.01,15528.59
2015-06-11,SHORT_GC,2015-06-11 02:00:00+00:00,2015-06-11 06:00:00+00:00,1185.5,1185.3,15.975,15.945,0.7418,-20.26,-44.97,15508.33
2015-06-11,SHORT_GC,2015-06-11 10:00:00+00:00,2015-06-11 14:00:00+00:00,1178.8,1178.2,15.815,15.905,0.7418,72.77,48.06,15581.1
2015-06-12,SHORT_GC,2015-06-12 02:00:00+00:00,2015-06-12 06:00:00+00:00,1182.4,1182.3,15.985,15.955,0.7387,-21.16,-45.87,15559.94
2015-06-12,SHORT_GC,2015-06-12 10:00:00+00:00,2015-06-12 14:00:00+00:00,1178.7,1181.3,15.885,15.85,0.7387,-51.85,-76.56,15508.09
2015-06-15,SHORT_GC,2015-06-15 02:00:00+00:00,2015-06-15 06:00:00+00:00,1180.8,1181.0,15.885,15.89,0.7415,1.71,-23.0,15509.8
2015-06-15,LONG_GC,2015-06-15 10:00:00+00:00,2015-06-15 14:00:00+00:00,1174.6,1182.3,15.855,16.025,0.7415,-49.05,-73.76,15460.75
2015-06-16,SHORT_GC,2015-06-16 02:00:00+00:00,2015-06-16 06:00:00+00:00,1185.2,1183.3,16.005,16.0,0.7392,15.3,-9.41,15476.05
2015-06-16,SHORT_GC,2015-06-16 10:00:00+00:00,2015-06-16 14:00:00+00:00,1182.8,1177.0,15.975,15.88,0.7392,-12.23,-36.94,15463.82
2015-06-17,SHORT_GC,2015-06-17 02:00:00+00:00,2015-06-17 06:00:00+00:00,1180.5,1179.1,15.97,15.915,0.739,-26.65,-51.36,15437.17
2015-06-17,LONG_GC,2015-06-17 10:00:00+00:00,2015-06-17 14:00:00+00:00,1178.3,1177.9,15.955,16.02,0.739,-52.04,-76.75,15385.13
2015-06-18,LONG_GC,2015-06-18 02:00:00+00:00,2015-06-18 06:00:00+00:00,1186.9,1186.8,16.125,16.135,0.7365,-8.36,-33.07,15376.77
2015-06-18,SHORT_GC,2015-06-18 10:00:00+00:00,2015-06-18 14:00:00+00:00,1196.8,1201.2,16.245,16.32,0.7365,11.23,-13.48,15388.0
2015-06-19,SHORT_GC,2015-06-19 02:00:00+00:00,2015-06-19 06:00:00+00:00,1199.3,1200.3,16.095,16.105,0.7451,-2.55,-27.26,15385.45
2015-06-19,SHORT_GC,2015-06-19 10:00:00+00:00,2015-06-19 14:00:00+00:00,1199.7,1203.2,16.095,16.135,0.7451,-5.2,-29.91,15380.25
2015-06-22,SHORT_GC,2015-06-22 02:00:00+00:00,2015-06-22 06:00:00+00:00,1199.2,1196.8,16.08,16.05,0.7475,1.57,-23.14,15381.82
2015-06-22,LONG_GC,2015-06-22 10:00:00+00:00,2015-06-22 14:00:00+00:00,1192.6,1182.9,16.095,16.105,0.7475,-104.48,-129.19,15277.34
2015-06-23,SHORT_GC,2015-06-23 02:00:00+00:00,2015-06-23 06:00:00+00:00,1186.5,1185.3,16.125,16.065,0.7347,-32.08,-56.79,15245.26
2015-06-23,SHORT_GC,2015-06-23 10:00:00+00:00,2015-06-23 14:00:00+00:00,1182.9,1178.9,15.955,15.835,0.7347,-48.16,-72.87,15197.1
2015-06-24,SHORT_GC,2015-06-24 02:00:00+00:00,2015-06-24 06:00:00+00:00,1176.4,1177.3,15.765,15.8,0.7448,17.07,-7.64,15214.17
2015-06-24,LONG_GC,2015-06-24 10:00:00+00:00,2015-06-24 14:00:00+00:00,1178.0,1171.6,15.85,15.81,0.7448,-34.21,-58.92,15179.96
2015-06-25,SHORT_GC,2015-06-25 02:00:00+00:00,2015-06-25 06:00:00+00:00,1176.0,1175.7,15.855,15.865,0.741,10.41,-14.3,15190.37
2015-06-25,SHORT_GC,2015-06-25 10:00:00+00:00,2015-06-25 14:00:00+00:00,1172.9,1172.7,15.745,15.78,0.741,27.94,3.23,15218.31
2015-06-26,SHORT_GC,2015-06-26 02:00:00+00:00,2015-06-26 06:00:00+00:00,1174.4,1173.4,15.825,15.775,0.7418,-27.09,-51.8,15191.22
2015-06-26,SHORT_GC,2015-06-26 10:00:00+00:00,2015-06-26 14:00:00+00:00,1173.9,1170.4,15.78,15.715,0.7418,-13.22,-37.93,15178.0
2015-06-29,SHORT_GC,2015-06-29 02:00:00+00:00,2015-06-29 06:00:00+00:00,1180.9,1183.8,15.85,15.87,0.7454,-14.09,-38.8,15163.91
2015-06-29,SHORT_GC,2015-06-29 10:00:00+00:00,2015-06-29 14:00:00+00:00,1176.7,1176.3,15.77,15.72,0.7454,-33.27,-57.98,15130.64
2015-06-30,SHORT_GC,2015-06-30 02:00:00+00:00,2015-06-30 06:00:00+00:00,1176.4,1176.3,15.61,15.655,0.7497,34.73,10.02,15165.37
2015-06-30,LONG_GC,2015-06-30 10:00:00+00:00,2015-06-30 14:00:00+00:00,1172.0,1170.0,15.64,15.5,0.7497,84.95,60.24,15250.32
2015-07-01,LONG_GC,2015-07-01 04:30:00+00:00,2015-07-01 08:30:00+00:00,1173.6,1172.0,15.67,15.57,0.7482,58.82,34.11,15309.14
2015-07-01,LONG_GC,2015-07-01 12:30:00+00:00,2015-07-01 16:30:00+00:00,1169.2,1170.7,15.575,15.61,0.7482,-11.19,-35.9,15297.95
2015-07-02,SHORT_GC,2015-07-02 02:00:00+00:00,2015-07-02 06:00:00+00:00,1166.7,1164.9,15.505,15.495,0.7524,10.48,-14.23,15308.43
2015-07-02,LONG_GC,2015-07-02 10:00:00+00:00,2015-07-02 14:00:00+00:00,1161.8,1164.0,15.545,15.64,0.7524,-49.48,-74.19,15258.95
2015-07-03,SHORT_GC,2015-07-03 02:00:00+00:00,2015-07-03 06:00:00+00:00,1166.1,1167.2,15.6,15.625,0.7445,7.61,-17.1,15266.56
2015-07-03,SHORT_GC,2015-07-03 10:00:00+00:00,2015-07-03 14:00:00+00:00,1167.9,1166.4,15.63,15.615,0.7445,3.83,-20.88,15270.39
2015-07-06,SHORT_GC,2015-07-06 02:00:00+00:00,2015-07-06 06:00:00+00:00,1168.1,1166.0,15.595,15.525,0.746,-31.22,-55.93,15239.17
2015-07-06,LONG_GC,2015-07-06 10:00:00+00:00,2015-07-06 14:00:00+00:00,1164.2,1165.5,15.56,15.59,0.746,-9.38,-34.09,15229.79
2015-07-07,SHORT_GC,2015-07-07 02:00:00+00:00,2015-07-07 06:00:00+00:00,1167.9,1167.4,15.67,15.65,0.7441,-9.88,-34.59,15219.91
2015-07-07,SHORT_GC,2015-07-07 10:00:00+00:00,2015-07-07 14:00:00+00:00,1165.7,1149.5,15.595,14.76,0.7441,-459.3,-484.01,14760.61
2015-07-08,SHORT_GC,2015-07-08 02:00:00+00:00,2015-07-08 06:00:00+00:00,1152.6,1148.0,14.905,14.745,0.7692,-77.06,-101.77,14683.55
2015-07-08,LONG_GC,2015-07-08 10:00:00+00:00,2015-07-08 14:00:00+00:00,1153.9,1160.4,14.945,15.11,0.7692,-61.91,-86.62,14621.64
2015-07-09,LONG_GC,2015-07-09 02:00:00+00:00,2015-07-09 06:00:00+00:00,1157.7,1162.9,15.085,15.375,0.7671,-170.45,-195.16,14451.19
2015-07-09,SHORT_GC,2015-07-09 10:00:00+00:00,2015-07-09 14:00:00+00:00,1161.4,1163.1,15.305,15.325,0.7671,-1.66,-26.37,14449.53
