session_date,dir,reason,ref_range,gross,net,contract,ref_hi,ref_lo,stop_px,entry_utc,exit_utc,entry_px,exit_px,cost,cum_net
2015-08-13,-1,eow,11.25,2.5,-1.2000000000000002,201509,2091.75,2080.5,2091.75,2015-08-13 13:30:00+00:00,2015-08-13 19:30:00+00:00,2080.25,2079.75,3.7,-5150.25
2015-08-14,1,eow,11.5,8.75,5.05,201509,2085.25,2073.75,2073.75,2015-08-14 17:30:00+00:00,2015-08-14 19:30:00+00:00,2085.5,2087.25,3.7,-5145.2
2015-08-17,-1,stop,15.0,-76.25,-79.95,201509,2094.5,2079.5,2094.5,2015-08-17 13:30:00+00:00,2015-08-17 16:30:00+00:00,2079.25,2094.5,3.7,-5225.15
2015-08-18,-1,eow,8.0,-5.0,-8.7,201509,2100.25,2092.25,2100.25,2015-08-18 17:00:00+00:00,2015-08-18 19:30:00+00:00,2092.0,2093.0,3.7,-5233.85
2015-08-19,-1,stop,8.75,-45.0,-48.7,201509,2092.5,2083.75,2092.5,2015-08-19 13:30:00+00:00,2015-08-19 18:00:00+00:00,2083.5,2092.5,3.7,-5282.55
2015-08-20,-1,eow,19.0,105.0,101.3,201509,2072.5,2053.5,2072.5,2015-08-20 14:00:00+00:00,2015-08-20 19:30:00+00:00,2053.25,2032.25,3.7,-5181.25
2015-08-21,-1,eow,19.5,205.0,201.3,201509,2028.75,2009.25,2028.75,2015-08-21 13:30:00+00:00,2015-08-21 19:30:00+00:00,2009.0,1968.0,3.7,-4979.95
2015-08-24,-1,stop,72.75,-370.0,-373.7,201509,1942.75,1870.0,1942.75,2015-08-24 13:30:00+00:00,2015-08-24 16:00:00+00:00,1868.75,1942.75,3.7,-5353.65
2015-08-25,-1,eow,49.0,171.25,167.55,201509,1948.5,1899.5,1948.5,2015-08-25 19:00:00+00:00,2015-08-25 19:30:00+00:00,1899.25,1865.0,3.7,-5186.1
2015-08-26,-1,stop,44.0,-221.25,-224.95,201509,1923.5,1879.5,1923.5,2015-08-26 16:30:00+00:00,2015-08-26 19:00:00+00:00,1879.25,1923.5,3.7,-5411.05
2015-08-27,1,eow,21.75,105.0,101.3,201509,1964.5,1942.75,1942.75,2015-08-27 13:30:00+00:00,2015-08-27 19:30:00+00:00,1964.75,1985.75,3.7,-5309.75
2015-08-28,1,eow,16.25,7.5,3.8,201509,1983.5,1967.25,1967.25,2015-08-28 13:30:00+00:00,2015-08-28 19:30:00+00:00,1983.75,1985.25,3.7,-5305.95
2015-08-31,1,stop,12.0,-61.25,-64.95,201509,1977.25,1965.25,1965.25,2015-08-31 13:30:00+00:00,2015-08-31 14:00:00+00:00,1977.5,1965.25,3.7,-5370.9
2015-09-01,-1,eow,29.25,30.0,26.3,201509,1943.25,1914.0,1943.25,2015-09-01 18:00:00+00:00,2015-09-01 19:30:00+00:00,1913.75,1907.75,3.7,-5344.6
2015-09-02,-1,stop,22.25,-112.5,-116.2,201509,1941.75,1919.5,1941.75,2015-09-02 14:30:00+00:00,2015-09-02 19:30:00+00:00,1919.25,1941.75,3.7,-5460.8
2015-09-03,1,stop,22.5,-113.75,-117.45,201509,1968.75,1946.25,1946.25,2015-09-03 14:30:00+00:00,2015-09-03 18:00:00+00:00,1969.0,1946.25,3.7,-5578.25
2015-09-04,-1,eow,29.75,-37.5,-41.2,201509,1940.25,1910.5,1940.25,2015-09-04 17:00:00+00:00,2015-09-04 19:30:00+00:00,1910.25,1917.75,3.7,-5619.45
2015-09-07,-1,eow,13.25,-10.0,-13.7,201509,1942.5,1929.25,1942.5,2015-09-07 16:00:00+00:00,2015-09-07 16:30:00+00:00,1929.0,1931.0,3.7,-5633.15
2015-09-08,-1,stop,16.5,-83.75,-87.45,201509,1961.0,1944.5,1961.0,2015-09-08 14:30:00+00:00,2015-09-08 18:30:00+00:00,1944.25,1961.0,3.7,-5720.6
2015-09-09,-1,eow,9.75,211.25,207.55,201509,1992.0,1982.25,1992.0,2015-09-09 13:30:00+00:00,2015-09-09 19:30:00+00:00,1982.0,1939.75,3.7,-5513.05
2015-09-11,1,eow,17.25,26.25,22.55,201509,1954.5,1937.25,1937.25,2015-09-11 16:00:00+00:00,2015-09-11 19:30:00+00:00,1954.75,1960.0,3.7,-5490.5
2015-09-15,1,eow,16.75,78.75,75.05,201512,1952.0,1935.25,1935.25,2015-09-15 14:00:00+00:00,2015-09-15 19:30:00+00:00,1952.25,1968.0,3.7,-5415.45
2015-09-16,1,eow,8.25,57.5,53.8,201512,1972.75,1964.5,1964.5,2015-09-16 13:30:00+00:00,2015-09-16 19:30:00+00:00,1973.0,1984.5,3.7,-5361.65
2015-09-17,1,stop,6.25,-32.5,-36.2,201512,1986.5,1980.25,1980.25,2015-09-17 14:00:00+00:00,2015-09-17 18:00:00+00:00,1986.75,1980.25,3.7,-5397.85
2015-09-21,1,eow,22.5,-37.5,-41.2,201512,1964.25,1941.75,1941.75,2015-09-21 14:30:00+00:00,2015-09-21 19:30:00+00:00,1964.5,1957.0,3.7,-5439.05
2015-09-22,-1,eow,32.5,-27.5,-31.2,201512,1958.25,1925.75,1958.25,2015-09-22 14:30:00+00:00,2015-09-22 19:30:00+00:00,1925.5,1931.0,3.7,-5470.25
2015-09-24,-1,eow,28.75,-71.25,-74.95,201512,1936.25,1907.5,1936.25,2015-09-24 13:30:00+00:00,2015-09-24 19:30:00+00:00,1907.25,1921.5,3.7,-5545.2
2015-09-25,-1,eow,23.75,31.25,27.55,201512,1951.0,1927.25,1951.0,2015-09-25 18:00:00+00:00,2015-09-25 19:30:00+00:00,1927.0,1920.75,3.7,-5517.65
2015-09-28,-1,eow,27.5,153.75,150.05,201512,1929.75,1902.25,1929.75,2015-09-28 13:30:00+00:00,2015-09-28 19:30:00+00:00,1902.0,1871.25,3.7,-5367.6
2015-09-29,1,stop,21.5,-108.75,-112.45,201512,1886.0,1864.5,1864.5,2015-09-29 14:00:00+00:00,2015-09-29 19:00:00+00:00,1886.25,1864.5,3.7,-5480.05
2015-09-30,1,stop,12.75,-65.0,-68.7,201512,1900.25,1887.5,1887.5,2015-09-30 13:30:00+00:00,2015-09-30 16:30:00+00:00,1900.5,1887.5,3.7,-5548.75
2015-10-01,-1,eow,20.25,-22.5,-26.2,201512,1929.5,1909.25,1929.5,2015-10-01 13:30:00+00:00,2015-10-01 19:30:00+00:00,1909.0,1913.5,3.7,-5574.95
2015-10-02,-1,stop,43.0,-216.25,-219.95,201512,1928.5,1885.5,1928.5,2015-10-02 13:30:00+00:00,2015-10-02 19:00:00+00:00,1885.25,1928.5,3.7,-5794.9
2015-10-05,1,eow,21.25,91.25,87.55,201512,1959.25,1938.0,1938.0,2015-10-05 13:30:00+00:00,2015-10-05 19:30:00+00:00,1959.5,1977.75,3.7,-5707.35
2015-10-06,1,stop,13.5,-68.75,-72.45,201512,1977.0,1963.5,1963.5,2015-10-06 13:30:00+00:00,2015-10-06 16:30:00+00:00,1977.25,1963.5,3.7,-5779.8
2015-10-07,1,stop,12.25,-62.5,-66.2,201512,1985.5,1973.25,1973.25,2015-10-07 13:30:00+00:00,2015-10-07 15:00:00+00:00,1985.75,1973.25,3.7,-5846.0
2015-10-08,1,eow,11.75,111.25,107.55,201512,1982.75,1971.0,1971.0,2015-10-08 13:30:00+00:00,2015-10-08 19:30:00+00:00,1983.0,2005.25,3.7,-5738.45
2015-10-12,-1,eow,8.25,-22.5,-26.2,201512,2012.5,2004.25,2012.5,2015-10-12 13:30:00+00:00,2015-10-12 19:30:00+00:00,2004.0,2008.5,3.7,-5764.65
2015-10-13,1,stop,13.25,-67.5,-71.2,201512,2010.0,1996.75,1996.75,2015-10-13 14:30:00+00:00,2015-10-13 19:00:00+00:00,2010.25,1996.75,3.7,-5835.85
2015-10-14,1,stop,9.25,-47.5,-51.2,201512,1998.5,1989.25,1989.25,2015-10-14 13:30:00+00:00,2015-10-14 14:30:00+00:00,1998.75,1989.25,3.7,-5887.05
2015-10-15,-1,stop,7.5,-38.75,-42.45,201512,2000.0,1992.5,2000.0,2015-10-15 13:30:00+00:00,2015-10-15 14:30:00+00:00,1992.25,2000.0,3.7,-5929.5
2015-10-16,1,stop,8.5,-43.75,-47.45,201512,2022.25,2013.75,2013.75,2015-10-16 13:30:00+00:00,2015-10-16 18:00:00+00:00,2022.5,2013.75,3.7,-5976.95
2015-10-19,-1,eow,12.25,-55.0,-58.7,201512,2028.0,2015.75,2028.0,2015-10-19 13:30:00+00:00,2015-10-19 19:30:00+00:00,2015.5,2026.5,3.7,-6035.65
2015-10-20,1,stop,8.0,-41.25,-44.95,201512,2027.25,2019.25,2019.25,2015-10-20 14:00:00+00:00,2015-10-20 17:30:00+00:00,2027.5,2019.25,3.7,-6080.6
2015-10-21,-1,eow,11.25,43.75,40.05,201512,2031.75,2020.5,2031.75,2015-10-21 14:00:00+00:00,2015-10-21 19:30:00+00:00,2020.25,2011.5,3.7,-6040.55
2015-10-22,1,eow,12.0,105.0,101.3,201512,2024.5,2012.5,2012.5,2015-10-22 13:30:00+00:00,2015-10-22 19:30:00+00:00,2024.75,2045.75,3.7,-5939.25
2015-10-27,-1,stop,7.5,-38.75,-42.45,201512,2062.0,2054.5,2062.0,2015-10-27 14:00:00+00:00,2015-10-27 15:00:00+00:00,2054.25,2062.0,3.7,-5981.7
2015-10-28,-1,stop,5.5,-32.5,-36.2,201512,2066.5,2061.0,2066.5,2015-10-28 13:30:00+00:00,2015-10-28 14:00:00+00:00,2060.75,2067.25,3.7,-6017.9
2015-10-29,1,eow,7.5,6.25,2.55,201512,2080.75,2073.25,2073.25,2015-10-29 13:30:00+00:00,2015-10-29 19:30:00+00:00,2081.0,2082.25,3.7,-6015.35
2015-10-30,-1,eow,9.5,53.75,50.05,201512,2093.0,2083.5,2093.0,2015-10-30 13:30:00+00:00,2015-10-30 19:30:00+00:00,2083.25,2072.5,3.7,-5965.3
2015-11-02,1,eow,14.25,91.25,87.55,201512,2078.75,2064.5,2064.5,2015-11-02 14:30:00+00:00,2015-11-02 20:30:00+00:00,2079.0,2097.25,3.7,-5877.75
2015-11-03,1,eow,6.25,37.5,33.8,201512,2095.25,2089.0,2089.0,2015-11-03 14:30:00+00:00,2015-11-03 20:30:00+00:00,2095.5,2103.0,3.7,-5843.95
2015-11-04,-1,eow,8.0,23.75,20.05,201512,2109.75,2101.75,2109.75,2015-11-04 14:30:00+00:00,2015-11-04 20:30:00+00:00,2101.5,2096.75,3.7,-5823.9
2015-11-05,-1,eow,12.5,-11.25,-14.95,201512,2104.75,2092.25,2104.75,2015-11-05 15:00:00+00:00,2015-11-05 20:30:00+00:00,2092.0,2094.25,3.7,-5838.85
2015-11-06,-1,eow,17.0,-57.5,-61.2,201512,2099.0,2082.0,2099.0,2015-11-06 15:00:00+00:00,2015-11-06 20:30:00+00:00,2081.75,2093.25,3.7,-5900.05
2015-11-09,-1,eow,6.25,62.5,58.8,201512,2092.25,2086.0,2092.25,2015-11-09 14:30:00+00:00,2015-11-09 20:30:00+00:00,2085.75,2073.25,3.7,-5841.25
2015-11-10,-1,stop,11.75,-60.0,-63.7,201512,2077.25,2065.5,2077.25,2015-11-10 15:00:00+00:00,2015-11-10 19:30:00+00:00,2065.25,2077.25,3.7,-5904.95
2015-11-11,-1,eow,10.25,33.75,30.05,201512,2087.25,2077.0,2087.25,2015-11-11 14:30:00+00:00,2015-11-11 20:30:00+00:00,2076.75,2070.0,3.7,-5874.9
2015-11-12,-1,eow,22.25,67.5,63.8,201512,2077.5,2055.25,2077.5,2015-11-12 14:30:00+00:00,2015-11-12 20:30:00+00:00,2055.0,2041.5,3.7,-5811.1
2015-11-13,-1,eow,12.5,76.25,72.55,201512,2046.0,2033.5,2046.0,2015-11-13 14:30:00+00:00,2015-11-13 20:30:00+00:00,2033.25,2018.0,3.7,-5738.55
2015-11-16,1,eow,12.75,115.0,111.3,201512,2025.75,2013.0,2013.0,2015-11-16 14:30:00+00:00,2015-11-16 20:30:00+00:00,2026.0,2049.0,3.7,-5627.25
2015-11-17,-1,stop,13.5,-68.75,-72.45,201512,2059.25,2045.75,2059.25,2015-11-17 14:30:00+00:00,2015-11-17 15:30:00+00:00,2045.5,2059.25,3.7,-5699.7
2015-11-18,1,eow,13.75,117.5,113.8,201512,2056.75,2043.0,2043.0,2015-11-18 14:30:00+00:00,2015-11-18 20:30:00+00:00,2057.0,2080.5,3.7,-5585.9
2015-11-19,-1,eow,10.75,-1.25,-4.95,201512,2089.25,2078.5,2089.25,2015-11-19 14:30:00+00:00,2015-11-19 20:30:00+00:00,2078.25,2078.5,3.7,-5590.85
2015-11-20,1,eow,10.75,-12.5,-16.2,201512,2088.75,2078.0,2078.0,2015-11-20 14:30:00+00:00,2015-11-20 20:30:00+00:00,2089.0,2086.5,3.7,-5607.05
2015-11-23,1,stop,8.75,-45.0,-48.7,201512,2090.75,2082.0,2082.0,2015-11-23 15:00:00+00:00,2015-11-23 19:00:00+00:00,2091.0,2082.0,3.7,-5655.75
2015-11-24,1,eow,20.25,5.0,1.2999999999999998,201512,2085.75,2065.5,2065.5,2015-11-24 18:00:00+00:00,2015-11-24 20:30:00+00:00,2086.0,2087.0,3.7,-5654.45
2015-11-27,-1,eow,8.5,-37.5,-41.2,201512,2091.75,2083.25,2091.75,2015-11-27 15:00:00+00:00,2015-11-27 18:00:00+00:00,2083.0,2090.5,3.7,-5695.65
2015-11-30,-1,eow,12.75,10.0,6.3,201512,2095.0,2082.25,2095.0,2015-11-30 16:30:00+00:00,2015-11-30 20:30:00+00:00,2082.0,2080.0,3.7,-5689.35
2015-12-01,1,eow,7.25,48.75,45.05,201512,2090.75,2083.5,2083.5,2015-12-01 14:30:00+00:00,2015-12-01 20:30:00+00:00,2091.0,2100.75,3.7,-5644.3
2015-12-02,-1,eow,7.5,96.25,92.55,201512,2105.0,2097.5,2105.0,2015-12-02 16:00:00+00:00,2015-12-02 20:30:00+00:00,2097.25,2078.0,3.7,-5551.75
2015-12-03,-1,eow,23.25,115.0,111.3,201512,2095.25,2072.0,2095.25,2015-12-03 15:00:00+00:00,2015-12-03 20:30:00+00:00,2071.75,2048.75,3.7,-5440.45
2015-12-04,1,eow,16.0,131.25,127.55,201512,2062.75,2046.75,2046.75,2015-12-04 14:30:00+00:00,2015-12-04 20:30:00+00:00,2063.0,2089.25,3.7,-5312.9
2015-12-07,-1,eow,12.0,38.75,35.05,201512,2095.5,2083.5,2095.5,2015-12-07 14:30:00+00:00,2015-12-07 20:30:00+00:00,2083.25,2075.5,3.7,-5277.85
2015-12-08,-1,eow,21.75,-35.0,-38.7,201512,2077.25,2055.5,2077.25,2015-12-08 14:30:00+00:00,2015-12-08 20:30:00+00:00,2055.25,2062.25,3.7,-5316.55
2015-12-09,1,stop,18.75,-95.0,-98.7,201512,2068.5,2049.75,2049.75,2015-12-09 14:30:00+00:00,2015-12-09 17:00:00+00:00,2068.75,2049.75,3.7,-5415.25
2015-12-10,-1,stop,11.0,-56.25,-59.95,201512,2055.0,2044.0,2055.0,2015-12-10 15:00:00+00:00,2015-12-10 15:30:00+00:00,2043.75,2055.0,3.7,-5475.2
2015-12-11,-1,eow,34.5,48.75,45.05,201512,2055.25,2020.75,2055.25,2015-12-11 14:30:00+00:00,2015-12-11 20:30:00+00:00,2020.5,2010.75,3.7,-5430.15
2015-12-15,1,eow,23.0,7.5,3.8,201603,2033.25,2010.25,2010.25,2015-12-15 14:30:00+00:00,2015-12-15 20:30:00+00:00,2033.5,2035.0,3.7,-5426.35
2015-12-16,1,stop,12.5,-63.75,-67.45,201603,2050.5,2038.0,2038.0,2015-12-16 14:30:00+00:00,2015-12-16 16:00:00+00:00,2050.75,2038.0,3.7,-5493.8
2015-12-17,-1,eow,13.25,136.25,132.55,201603,2072.75,2059.5,2072.75,2015-12-17 14:30:00+00:00,2015-12-17 20:30:00+00:00,2059.25,2032.0,3.7,-5361.25
2015-12-18,-1,eow,17.75,88.75,85.05,201603,2029.75,2012.0,2029.75,2015-12-18 15:00:00+00:00,2015-12-18 20:30:00+00:00,2011.75,1994.0,3.7,-5276.2
2015-12-21,1,stop,14.0,-71.25,-74.95,201603,2013.75,1999.75,1999.75,2015-12-21 14:30:00+00:00,2015-12-21 16:30:00+00:00,2014.0,1999.75,3.7,-5351.15
2015-12-22,1,eow,16.75,33.75,30.05,201603,2024.0,2007.25,2007.25,2015-12-22 17:30:00+00:00,2015-12-22 20:30:00+00:00,2024.25,2031.0,3.7,-5321.1
2015-12-23,1,eow,11.5,56.25,52.55,201603,2045.5,2034.0,2034.0,2015-12-23 14:30:00+00:00,2015-12-23 20:30:00+00:00,2045.75,2057.0,3.7,-5268.55
2015-12-24,1,eow,5.5,-20.0,-23.7,201603,2054.5,2049.0,2049.0,2015-12-24 14:30:00+00:00,2015-12-24 18:00:00+00:00,2054.75,2050.75,3.7,-5292.25
2015-12-28,-1,eow,10.0,-38.75,-42.45,201603,2050.25,2040.25,2050.25,2015-12-28 15:00:00+00:00,2015-12-28 20:30:00+00:00,2040.0,2047.75,3.7,-5334.7
2015-12-29,1,eow,12.0,33.75,30.05,201603,2063.75,2051.75,2051.75,2015-12-29 14:30:00+00:00,2015-12-29 20:30:00+00:00,2064.0,2070.75,3.7,-5304.65
2015-12-30,-1,eow,5.75,53.75,50.05,201603,2072.25,2066.5,2072.25,2015-12-30 14:30:00+00:00,2015-12-30 20:30:00+00:00,2066.25,2055.5,3.7,-5254.6
2015-12-31,-1,eow,11.25,53.75,50.05,201603,2056.75,2045.5,2056.75,2015-12-31 14:30:00+00:00,2015-12-31 20:30:00+00:00,2045.25,2034.5,3.7,-5204.55
2016-01-04,-1,eow,20.25,-50.0,-53.7,201603,2015.25,1995.0,2015.25,2016-01-04 14:30:00+00:00,2016-01-04 20:30:00+00:00,1994.75,2004.75,3.7,-5258.25
2016-01-05,1,eow,20.5,-17.5,-21.2,201603,2012.75,1992.25,1992.25,2016-01-05 14:30:00+00:00,2016-01-05 20:30:00+00:00,2013.0,2009.5,3.7,-5279.45
2016-01-06,-1,eow,24.75,-60.0,-63.7,201603,1996.0,1971.25,1996.0,2016-01-06 20:00:00+00:00,2016-01-06 20:30:00+00:00,1971.0,1983.0,3.7,-5343.15
2016-01-07,1,stop,27.25,-137.5,-141.2,201603,1958.25,1931.0,1931.0,2016-01-07 14:30:00+00:00,2016-01-07 20:00:00+00:00,1958.5,1931.0,3.7,-5484.35
2016-01-08,-1,eow,26.75,120.0,116.3,201603,1964.75,1938.0,1964.75,2016-01-08 15:00:00+00:00,2016-01-08 20:30:00+00:00,1937.75,1913.75,3.7,-5368.05
2016-01-11,1,stop,17.25,-87.5,-91.2,201603,1928.5,1911.25,1911.25,2016-01-11 14:30:00+00:00,2016-01-11 15:30:00+00:00,1928.75,1911.25,3.7,-5459.25
2016-01-12,1,eow,34.25,-35.0,-38.7,201603,1937.5,1903.25,1903.25,2016-01-12 14:30:00+00:00,2016-01-12 20:30:00+00:00,1937.75,1930.75,3.7,-5497.95
2016-01-13,-1,eow,14.0,247.5,243.8,201603,1946.5,1932.5,1946.5,2016-01-13 15:00:00+00:00,2016-01-13 20:30:00+00:00,1932.25,1882.75,3.7,-5254.15
2016-01-14,-1,stop,22.5,-113.75,-117.45,201603,1897.25,1874.75,1897.25,2016-01-14 14:30:00+00:00,2016-01-14 15:00:00+00:00,1874.5,1897.25,3.7,-5371.6
2016-01-15,-1,eow,42.75,-58.75,-62.45,201603,1903.0,1860.25,1903.0,2016-01-15 17:00:00+00:00,2016-01-15 20:30:00+00:00,1860.0,1871.75,3.7,-5434.05
2016-01-19,-1,eow,13.75,93.75,90.05,201603,1907.5,1893.75,1907.5,2016-01-19 14:30:00+00:00,2016-01-19 20:30:00+00:00,1893.5,1874.75,3.7,-5344.0
2016-01-20,1,stop,18.0,-91.25,-94.95,201603,1847.25,1829.25,1829.25,2016-01-20 14:30:00+00:00,2016-01-20 15:30:00+00:00,1847.5,1829.25,3.7,-5438.95
2016-01-21,1,eow,37.0,-67.5,-71.2,201603,1874.25,1837.25,1837.25,2016-01-21 16:00:00+00:00,2016-01-21 20:30:00+00:00,1874.5,1861.0,3.7,-5510.15
2016-01-22,1,eow,16.0,28.75,25.05,201603,1893.25,1877.25,1877.25,2016-01-22 14:30:00+00:00,2016-01-22 20:30:00+00:00,1893.5,1899.25,3.7,-5485.1
2016-01-25,-1,eow,13.25,76.25,72.55,201603,1899.75,1886.5,1899.75,2016-01-25 15:30:00+00:00,2016-01-25 20:30:00+00:00,1886.25,1871.0,3.7,-5412.55
2016-01-26,1,eow,29.5,75.0,71.3,201603,1880.75,1851.25,1851.25,2016-01-26 14:30:00+00:00,2016-01-26 20:30:00+00:00,1881.0,1896.0,3.7,-5341.25
2016-01-27,1,stop,13.5,-68.75,-72.45,201603,1893.25,1879.75,1879.75,2016-01-27 14:30:00+00:00,2016-01-27 15:00:00+00:00,1893.5,1879.75,3.7,-5413.7
2016-01-28,-1,eow,30.5,-70.0,-73.7,201603,1902.5,1872.0,1902.5,2016-01-28 15:00:00+00:00,2016-01-28 20:30:00+00:00,1871.75,1885.75,3.7,-5487.4
2016-01-29,1,eow,15.25,138.75,135.05,201603,1903.25,1888.0,1888.0,2016-01-29 14:30:00+00:00,2016-01-29 20:30:00+00:00,1903.5,1931.25,3.7,-5352.35
2016-02-01,-1,stop,14.75,-75.0,-78.7,201603,1928.5,1913.75,1928.5,2016-02-01 15:00:00+00:00,2016-02-01 16:30:00+00:00,1913.5,1928.5,3.7,-5431.05
2016-02-02,-1,eow,15.5,68.75,65.05,201603,1924.75,1909.25,1924.75,2016-02-02 14:30:00+00:00,2016-02-02 20:30:00+00:00,1909.0,1895.25,3.7,-5366.0
2016-02-03,-1,stop,17.0,-86.25,-89.95,201603,1910.75,1893.75,1910.75,2016-02-03 15:00:00+00:00,2016-02-03 20:00:00+00:00,1893.5,1910.75,3.7,-5455.95
2016-02-04,1,eow,29.25,-50.0,-53.7,201603,1919.5,1890.25,1890.25,2016-02-04 15:30:00+00:00,2016-02-04 20:30:00+00:00,1919.75,1909.75,3.7,-5509.65
2016-02-05,-1,eow,19.0,110.0,106.3,201603,1914.5,1895.5,1914.5,2016-02-05 14:30:00+00:00,2016-02-05 20:30:00+00:00,1895.25,1873.25,3.7,-5403.35
2016-02-08,-1,eow,39.75,-20.0,-23.7,201603,1883.5,1843.75,1883.5,2016-02-08 14:30:00+00:00,2016-02-08 20:30:00+00:00,1843.5,1847.5,3.7,-5427.05
2016-02-09,-1,stop,30.25,-152.5,-156.2,201603,1856.75,1826.5,1856.75,2016-02-09 14:30:00+00:00,2016-02-09 15:00:00+00:00,1826.25,1856.75,3.7,-5583.25
2016-02-10,1,stop,26.75,-135.0,-138.7,201603,1872.0,1845.25,1845.25,2016-02-10 15:30:00+00:00,2016-02-10 20:30:00+00:00,1872.25,1845.25,3.7,-5721.95
2016-02-12,1,eow,16.0,60.0,56.3,201603,1848.5,1832.5,1832.5,2016-02-12 16:00:00+00:00,2016-02-12 20:30:00+00:00,1848.75,1860.75,3.7,-5665.65
2016-02-16,-1,stop,15.75,-80.0,-83.7,201603,1891.25,1875.5,1891.25,2016-02-16 15:00:00+00:00,2016-02-16 18:00:00+00:00,1875.25,1891.25,3.7,-5749.35
2016-02-17,1,eow,25.5,70.0,66.3,201603,1908.75,1883.25,1883.25,2016-02-17 14:30:00+00:00,2016-02-17 20:30:00+00:00,1909.0,1923.0,3.7,-5683.05
2016-02-18,-1,eow,16.75,10.0,6.3,201603,1933.5,1916.75,1933.5,2016-02-18 15:30:00+00:00,2016-02-18 20:30:00+00:00,1916.5,1914.5,3.7,-5676.75
2016-02-19,-1,eow,20.5,-62.5,-66.2,201603,1922.75,1902.25,1922.75,2016-02-19 14:30:00+00:00,2016-02-19 20:30:00+00:00,1902.0,1914.5,3.7,-5742.95
2016-02-22,1,eow,8.5,13.75,10.05,201603,1938.75,1930.25,1930.25,2016-02-22 14:30:00+00:00,2016-02-22 20:30:00+00:00,1939.0,1941.75,3.7,-5732.9
2016-02-23,-1,eow,13.5,32.5,28.8,201603,1938.0,1924.5,1938.0,2016-02-23 15:30:00+00:00,2016-02-23 20:30:00+00:00,1924.25,1917.75,3.7,-5704.1
2016-02-24,-1,stop,23.0,-116.25,-119.95,201603,1919.0,1896.0,1919.0,2016-02-24 14:30:00+00:00,2016-02-24 19:00:00+00:00,1895.75,1919.0,3.7,-5824.05
2016-02-25,1,eow,16.5,62.5,58.8,201603,1936.75,1920.25,1920.25,2016-02-25 18:30:00+00:00,2016-02-25 20:30:00+00:00,1937.0,1949.5,3.7,-5765.25
2016-02-26,-1,eow,13.25,50.0,46.3,201603,1968.75,1955.5,1968.75,2016-02-26 14:30:00+00:00,2016-02-26 20:30:00+00:00,1955.25,1945.25,3.7,-5718.95
2016-02-29,1,stop,20.25,-102.5,-106.2,201603,1948.0,1927.75,1927.75,2016-02-29 16:00:00+00:00,2016-02-29 20:30:00+00:00,1948.25,1927.75,3.7,-5825.15
2016-03-01,1,eow,15.5,137.5,133.8,201603,1947.75,1932.25,1932.25,2016-03-01 15:00:00+00:00,2016-03-01 20:30:00+00:00,1948.0,1975.5,3.7,-5691.35
2016-03-02,-1,stop,9.5,-48.75,-52.45,201603,1980.25,1970.75,1980.25,2016-03-02 14:30:00+00:00,2016-03-02 19:30:00+00:00,1970.5,1980.25,3.7,-5743.8
2016-03-03,-1,stop,8.0,-41.25,-44.95,201603,1986.5,1978.5,1986.5,2016-03-03 14:30:00+00:00,2016-03-03 19:00:00+00:00,1978.25,1986.5,3.7,-5788.75
2016-03-04,-1,stop,15.25,-77.5,-81.2,201603,2002.25,1987.0,2002.25,2016-03-04 14:30:00+00:00,2016-03-04 16:00:00+00:00,1986.75,2002.25,3.7,-5869.95
2016-03-07,1,eow,11.75,16.25,12.55,201603,1996.25,1984.5,1984.5,2016-03-07 15:30:00+00:00,2016-03-07 20:30:00+00:00,1996.5,1999.75,3.7,-5857.4
2016-03-08,-1,eow,13.25,16.25,12.55,201603,1994.0,1980.75,1994.0,2016-03-08 15:00:00+00:00,2016-03-08 20:30:00+00:00,1980.5,1977.25,3.7,-5844.85
2016-03-09,-1,eow,12.5,-33.75,-37.45,201603,1994.0,1981.5,1994.0,2016-03-09 15:30:00+00:00,2016-03-09 20:30:00+00:00,1981.25,1988.0,3.7,-5882.3
2016-03-10,-1,eow,23.0,-10.0,-13.7,201603,2010.25,1987.25,2010.25,2016-03-10 15:30:00+00:00,2016-03-10 20:30:00+00:00,1987.0,1989.0,3.7,-5896.0
2016-03-11,1,eow,7.5,48.75,45.05,201603,2011.5,2004.0,2004.0,2016-03-11 15:30:00+00:00,2016-03-11 20:30:00+00:00,2011.75,2021.5,3.7,-5850.95
2016-03-15,-1,stop,10.0,-51.25,-54.95,201606,2005.75,1995.75,2005.75,2016-03-15 13:30:00+00:00,2016-03-15 19:00:00+00:00,1995.5,2005.75,3.7,-5905.9
2016-03-16,1,eow,13.25,40.0,36.3,201606,2010.25,1997.0,1997.0,2016-03-16 18:00:00+00:00,2016-03-16 19:30:00+00:00,2010.5,2018.5,3.7,-5869.6
2016-03-17,1,eow,21.5,18.75,15.05,201606,2027.25,2005.75,2005.75,2016-03-17 16:00:00+00:00,2016-03-17 19:30:00+00:00,2027.5,2031.25,3.7,-5854.55
2016-03-18,1,eow,11.0,5.0,1.2999999999999998,201606,2038.0,2027.0,2027.0,2016-03-18 13:30:00+00:00,2016-03-18 19:30:00+00:00,2038.25,2039.25,3.7,-5853.25
2016-03-21,1,eow,13.25,-13.75,-17.45,201606,2044.25,2031.0,2031.0,2016-03-21 18:30:00+00:00,2016-03-21 19:30:00+00:00,2044.5,2041.75,3.7,-5870.7
